cd_apolice,cd_cliente,dt_inicio_vigencia,dt_fim_vigencia,vl_cobertura,vl_franquia,placa
7579,19540,2025-01-23 03:53:31.000,2025-08-15 03:53:31.000,871593.00,17761.00,"MNQ2261   "
7580,1905,2024-12-28 01:00:07.000,2025-04-27 01:00:07.000,115809.00,43813.00,"MIJ1402   "
7581,3533,2024-04-19 02:05:43.000,2025-03-29 02:05:43.000,111680.00,32706.00,"ZGX3755   "
7582,3892,2024-04-06 16:23:06.000,2024-10-30 16:23:06.000,519863.00,47345.00,"XIT9460   "
7583,2000,2023-07-21 16:11:41.000,2023-09-01 16:11:41.000,745923.00,17697.00,"LDY3522   "
7584,9836,2023-09-01 02:18:08.000,2024-05-02 02:18:08.000,711956.00,87251.00,"YUD0727   "
7585,14636,2024-08-26 16:29:10.000,2025-06-24 16:29:10.000,913287.00,51362.00,"WIS4200   "
7586,2364,2024-05-29 09:16:36.000,2025-05-17 09:16:36.000,122292.00,33730.00,"YKP4707   "
7587,12214,2024-06-05 22:34:40.000,2024-11-09 22:34:40.000,125903.00,82197.00,"NPB1152   "
7588,13409,2024-04-12 04:51:42.000,2024-11-12 04:51:42.000,540142.00,26696.00,"HGB4235   "
7589,16226,2023-04-13 00:07:40.000,2024-04-01 00:07:40.000,373114.00,18325.00,"IIE1798   "
7590,14715,2025-02-04 21:10:08.000,2025-07-10 21:10:08.000,218380.00,62974.00,"BUX9639   "
7591,19263,2023-10-30 07:39:58.000,2024-02-05 07:39:58.000,742406.00,90024.00,"LHB8922   "
7592,4178,2024-09-11 19:56:24.000,2025-07-30 19:56:24.000,383248.00,36723.00,"MDD4604   "
7593,10293,2024-04-24 23:53:13.000,2025-01-12 23:53:13.000,686676.00,47623.00,"GJM5739   "
7594,12472,2023-09-08 01:51:44.000,2024-08-06 01:51:44.000,426893.00,23244.00,"HRE5779   "
7595,10457,2024-11-15 13:28:25.000,2025-08-26 13:28:25.000,359427.00,87297.00,"SYC1415   "
7596,12375,2024-09-07 17:14:32.000,2024-12-13 17:14:32.000,818191.00,21282.00,"FEN4963   "
7597,11113,2023-05-13 20:40:15.000,2024-02-04 20:40:15.000,570651.00,76212.00,"PLO3553   "
7598,12468,2024-07-01 17:17:47.000,2024-09-03 17:17:47.000,110314.00,51664.00,"SUL9436   "
7599,3069,2024-05-20 20:47:07.000,2024-08-01 20:47:07.000,184909.00,79612.00,"QVJ8788   "
7600,4469,2024-04-13 08:43:44.000,2025-03-14 08:43:44.000,386079.00,90737.00,"CVR5702   "
7601,2862,2024-06-19 02:52:21.000,2025-04-29 02:52:21.000,730786.00,50964.00,"KJY6074   "
7602,6538,2023-08-18 14:36:42.000,2023-09-28 14:36:42.000,572183.00,44309.00,"HPJ1265   "
7603,6171,2024-06-14 06:47:30.000,2025-04-15 06:47:30.000,832488.00,52839.00,"IZZ3481   "
7604,10663,2024-01-18 04:47:00.000,2024-12-03 04:47:00.000,551891.00,63505.00,"GLT5402   "
7605,11026,2024-09-20 21:25:19.000,2025-08-07 21:25:19.000,131966.00,35123.00,"EOD7034   "
7606,19026,2024-01-27 12:13:32.000,2024-10-04 12:13:32.000,339945.00,61798.00,"MDZ9278   "
7607,17756,2023-11-24 20:09:31.000,2024-10-28 20:09:31.000,222301.00,27066.00,"IDF2012   "
7608,14938,2025-02-16 04:39:45.000,2025-10-22 04:39:45.000,598242.00,33984.00,"YKG9844   "
7609,3034,2025-02-09 21:37:08.000,2025-05-20 21:37:08.000,854961.00,82964.00,"SHP8842   "
7610,2759,2024-10-19 09:01:43.000,2025-01-23 09:01:43.000,557869.00,15233.00,"TRZ6916   "
7611,12577,2024-06-26 00:17:42.000,2024-08-24 00:17:42.000,274942.00,73516.00,"PPE3682   "
7612,3266,2024-10-29 05:27:18.000,2025-06-23 05:27:18.000,934694.00,90946.00,"LZC2746   "
7613,15807,2023-04-01 00:49:58.000,2023-10-12 00:49:58.000,381204.00,13776.00,"ONE8518   "
7614,17052,2025-01-23 00:58:47.000,2025-08-09 00:58:47.000,635870.00,76606.00,"NZC6108   "
7615,13315,2024-03-16 03:44:45.000,2024-11-12 03:44:45.000,461707.00,87264.00,"IIV4633   "
7616,2448,2024-07-18 03:24:00.000,2024-10-30 03:24:00.000,685137.00,83472.00,"RQK3345   "
7617,13001,2023-10-18 18:57:37.000,2024-01-12 18:57:37.000,453900.00,90410.00,"GSV0474   "
7618,2934,2024-09-25 15:48:17.000,2025-08-24 15:48:17.000,352729.00,25619.00,"REK1437   "
7619,8978,2023-08-22 11:56:09.000,2024-05-11 11:56:09.000,492645.00,32326.00,"OYK4558   "
7620,18973,2023-11-19 21:43:55.000,2024-08-22 21:43:55.000,595538.00,26358.00,"LAS1479   "
7621,10090,2023-10-03 18:39:59.000,2024-01-14 18:39:59.000,329579.00,47583.00,"ZIA6783   "
7622,3,2023-09-13 02:42:20.000,2024-04-05 02:42:20.000,945699.00,47043.00,"IBU5866   "
7623,2850,2024-03-07 00:18:51.000,2024-04-24 00:18:51.000,326936.00,30538.00,"JXO9109   "
7624,18272,2024-08-07 19:38:13.000,2025-03-14 19:38:13.000,674132.00,89900.00,"VAH0953   "
7625,15734,2024-04-26 12:29:50.000,2025-03-20 12:29:50.000,774389.00,92149.00,"WFO9717   "
7626,11179,2024-01-14 15:21:20.000,2024-12-11 15:21:20.000,721749.00,36207.00,"KPQ7137   "
7627,4912,2023-08-24 21:11:48.000,2023-10-25 21:11:48.000,952492.00,12112.00,"TKN1405   "
7628,14543,2023-10-11 13:48:32.000,2024-09-13 13:48:32.000,429172.00,28073.00,"QIL9740   "
7629,15788,2023-07-25 07:34:38.000,2023-11-14 07:34:38.000,705046.00,45049.00,"AAM7847   "
7630,13464,2025-01-06 01:18:08.000,2026-01-01 01:18:08.000,963735.00,22565.00,"TCG2143   "
7631,12767,2023-12-14 11:49:59.000,2024-04-14 11:49:59.000,821565.00,49886.00,"OKL6578   "
7632,2869,2023-06-01 08:02:38.000,2023-08-14 08:02:38.000,861086.00,13718.00,"VHZ0640   "
7633,16521,2023-06-15 13:21:07.000,2023-09-23 13:21:07.000,189266.00,41924.00,"YQF4109   "
7634,14380,2023-07-26 17:45:28.000,2023-11-16 17:45:28.000,111767.00,75026.00,"YXD2994   "
7635,14787,2025-03-05 23:41:23.000,2025-07-26 23:41:23.000,217057.00,16567.00,"IRP2134   "
7636,13173,2023-08-19 07:54:18.000,2023-12-23 07:54:18.000,313669.00,89434.00,"NJL1791   "
7637,16286,2024-04-20 19:53:00.000,2024-12-19 19:53:00.000,128571.00,33402.00,"CYQ7840   "
7638,2311,2024-12-15 08:26:08.000,2025-11-27 08:26:08.000,585911.00,48435.00,"CKN0950   "
7639,1730,2025-02-08 21:46:25.000,2025-08-23 21:46:25.000,253208.00,63144.00,"CKZ3706   "
7640,5991,2023-08-15 13:41:55.000,2024-08-10 13:41:55.000,124003.00,81654.00,"UCZ4828   "
7641,572,2024-12-19 06:01:20.000,2024-12-28 06:01:20.000,154521.00,67428.00,"VVO7645   "
7642,806,2024-10-31 23:12:24.000,2025-10-10 23:12:24.000,864565.00,16666.00,"SVU3675   "
7643,208,2025-02-16 14:24:08.000,2025-04-08 14:24:08.000,237356.00,56529.00,"LQR0448   "
7644,15561,2025-01-16 01:18:59.000,2025-05-13 01:18:59.000,710015.00,55792.00,"BWM7492   "
7645,19856,2023-05-01 22:23:25.000,2024-04-01 22:23:25.000,347801.00,53500.00,"PIG3932   "
7646,3061,2024-05-31 14:36:25.000,2024-08-21 14:36:25.000,839362.00,17137.00,"ZOP8283   "
7647,15363,2024-08-22 14:32:54.000,2025-06-10 14:32:54.000,618466.00,94782.00,"KIB6238   "
7648,7439,2024-12-18 21:31:38.000,2025-04-02 21:31:38.000,573974.00,92011.00,"SPV3900   "
7649,15393,2025-01-12 08:06:29.000,2025-06-20 08:06:29.000,825870.00,78397.00,"FIO8077   "
7650,11757,2024-03-08 10:47:48.000,2024-06-15 10:47:48.000,114161.00,35196.00,"THR3293   "
7651,12544,2024-07-27 18:44:59.000,2024-10-12 18:44:59.000,848453.00,49432.00,"MWJ7975   "
7652,11470,2024-05-27 14:11:55.000,2025-02-21 14:11:55.000,325967.00,12492.00,"VRU0332   "
7653,6990,2024-02-12 22:24:00.000,2024-10-02 22:24:00.000,536892.00,82520.00,"UVM8213   "
7654,12595,2023-08-29 02:05:38.000,2024-05-19 02:05:38.000,293298.00,63897.00,"WUR5441   "
7655,7461,2025-01-23 23:58:14.000,2025-03-25 23:58:14.000,377675.00,53412.00,"LSQ2732   "
7656,4927,2024-12-08 23:22:51.000,2025-10-07 23:22:51.000,426017.00,80501.00,"MML2332   "
7657,6948,2024-10-20 08:51:44.000,2025-06-11 08:51:44.000,530848.00,66425.00,"WFZ1127   "
7658,2194,2024-11-18 08:08:06.000,2025-09-07 08:08:06.000,791225.00,59441.00,"DMQ4344   "
7659,37,2024-01-04 11:36:53.000,2024-10-28 11:36:53.000,262334.00,78277.00,"LIC2010   "
7660,8180,2024-12-07 21:33:49.000,2025-07-19 21:33:49.000,213492.00,24194.00,"NPA5484   "
7661,9836,2024-07-16 18:14:58.000,2025-04-12 18:14:58.000,960212.00,50285.00,"BEX8824   "
7662,830,2023-09-27 20:13:26.000,2024-08-20 20:13:26.000,113432.00,44437.00,"FBQ1571   "
7663,9789,2025-02-11 04:12:33.000,2025-09-14 04:12:33.000,150493.00,35738.00,"DMU6272   "
7664,6596,2023-09-19 02:30:34.000,2024-07-19 02:30:34.000,944032.00,94106.00,"SSU4503   "
7665,8814,2024-12-09 19:57:32.000,2025-06-01 19:57:32.000,957669.00,56566.00,"PQO6600   "
7666,7857,2023-12-29 18:44:00.000,2024-02-09 18:44:00.000,999593.00,15579.00,"LCH4340   "
7667,3387,2023-06-03 02:51:44.000,2024-05-03 02:51:44.000,303501.00,41000.00,"EKQ3652   "
7668,14482,2023-09-13 20:20:03.000,2024-02-23 20:20:03.000,541664.00,17255.00,"OLZ2870   "
7669,12910,2024-06-17 22:27:27.000,2024-11-19 22:27:27.000,631026.00,33838.00,"PSG6393   "
7670,4681,2024-03-26 19:27:34.000,2024-05-26 19:27:34.000,564484.00,34411.00,"VMO1545   "
7671,3923,2023-07-08 16:02:06.000,2023-07-23 16:02:06.000,908440.00,13040.00,"LJF6049   "
7672,16237,2024-02-13 22:32:48.000,2024-03-21 22:32:48.000,413275.00,43068.00,"AVO5053   "
7673,3076,2024-11-03 12:11:13.000,2025-06-05 12:11:13.000,548531.00,63452.00,"PGH8228   "
7674,9428,2023-09-20 07:09:58.000,2024-09-01 07:09:58.000,321378.00,17185.00,"YTO3221   "
7675,3173,2023-08-05 14:02:33.000,2024-07-18 14:02:33.000,210810.00,18599.00,"JFA4889   "
7676,439,2023-11-09 23:55:22.000,2024-05-27 23:55:22.000,737436.00,63169.00,"XNY9966   "
7677,9363,2023-11-19 11:57:13.000,2024-04-02 11:57:13.000,330666.00,68208.00,"PBN0245   "
7678,6026,2024-12-28 17:56:21.000,2025-03-24 17:56:21.000,297836.00,68922.00,"EOS8268   "
7679,5667,2024-08-23 17:24:53.000,2025-05-30 17:24:53.000,386846.00,36474.00,"OZX0469   "
7680,16494,2023-11-21 04:29:38.000,2023-12-28 04:29:38.000,953849.00,28341.00,"CKA3933   "
7681,16678,2023-10-29 07:59:58.000,2024-08-19 07:59:58.000,489961.00,36143.00,"FZC8922   "
7682,985,2024-07-23 04:30:40.000,2024-11-01 04:30:40.000,579243.00,77013.00,"KOK7142   "
7683,10379,2024-11-22 08:57:34.000,2025-07-24 08:57:34.000,322317.00,38114.00,"ZYO2258   "
7684,551,2024-04-02 14:11:58.000,2024-08-12 14:11:58.000,954094.00,34126.00,"PQI3361   "
7685,14583,2023-10-26 15:09:01.000,2024-06-20 15:09:01.000,412109.00,92070.00,"THW5062   "
7686,4546,2024-05-29 16:09:54.000,2024-09-02 16:09:54.000,418903.00,57009.00,"LXF4143   "
7687,5522,2023-09-14 06:13:28.000,2024-06-09 06:13:28.000,132013.00,85263.00,"NAP6176   "
7688,275,2024-07-28 03:13:06.000,2024-09-11 03:13:06.000,438718.00,60862.00,"VXK7152   "
7689,12709,2023-03-31 19:17:40.000,2024-03-24 19:17:40.000,356367.00,60484.00,"YNF0466   "
7690,17912,2024-01-09 11:08:03.000,2024-01-24 11:08:03.000,598442.00,63225.00,"WBC4244   "
7691,15827,2024-07-19 16:04:54.000,2025-01-16 16:04:54.000,591758.00,14319.00,"WPN1846   "
7692,19310,2024-01-15 09:57:07.000,2024-08-29 09:57:07.000,252332.00,53201.00,"CEW8722   "
7693,2588,2025-01-23 08:16:38.000,2025-04-03 08:16:38.000,382622.00,33755.00,"OLF2398   "
7694,6353,2024-07-09 16:48:47.000,2025-06-04 16:48:47.000,223322.00,42940.00,"MOE8238   "
7695,4487,2025-02-20 11:36:04.000,2026-01-02 11:36:04.000,863749.00,76492.00,"QQR5693   "
7696,19432,2023-11-09 23:18:33.000,2024-10-16 23:18:33.000,353909.00,90235.00,"DFE7791   "
7697,14052,2023-12-03 09:41:11.000,2024-07-30 09:41:11.000,948339.00,19912.00,"XCC4879   "
7698,3409,2024-10-22 18:29:36.000,2025-10-14 18:29:36.000,963442.00,16133.00,"DPZ1466   "
7699,2476,2024-08-22 04:30:54.000,2025-05-21 04:30:54.000,205345.00,16844.00,"EBC9545   "
7700,8682,2023-03-22 08:19:28.000,2023-12-08 08:19:28.000,969123.00,88952.00,"PTR0037   "
7701,5071,2023-12-15 13:03:51.000,2024-10-10 13:03:51.000,985207.00,13569.00,"RNL8636   "
7702,15584,2023-05-29 01:11:17.000,2023-09-12 01:11:17.000,316316.00,68655.00,"JHW5966   "
7703,14714,2023-06-18 13:07:27.000,2024-02-05 13:07:27.000,990733.00,34503.00,"PCJ5189   "
7704,12314,2024-10-24 00:31:06.000,2024-12-21 00:31:06.000,241407.00,79684.00,"INJ7001   "
7705,7135,2024-09-10 17:15:46.000,2025-01-28 17:15:46.000,964013.00,83527.00,"SLT7224   "
7706,955,2023-06-20 22:04:17.000,2023-10-31 22:04:17.000,557439.00,75132.00,"WVT1205   "
7707,17648,2023-10-27 14:54:51.000,2024-07-21 14:54:51.000,584503.00,38208.00,"XRJ8751   "
7708,6398,2024-08-06 21:40:00.000,2025-07-14 21:40:00.000,286814.00,56585.00,"WAJ2834   "
7709,10547,2024-09-02 12:24:54.000,2025-02-13 12:24:54.000,454827.00,14952.00,"ZVH0427   "
7710,19276,2024-03-20 09:33:14.000,2024-08-16 09:33:14.000,887646.00,43977.00,"GZH6723   "
7711,18541,2023-08-19 13:46:03.000,2023-12-10 13:46:03.000,282851.00,97443.00,"YJD4618   "
7712,15795,2024-10-23 19:39:44.000,2025-10-04 19:39:44.000,820399.00,29144.00,"URY1173   "
7713,7586,2025-02-09 13:36:12.000,2025-02-17 13:36:12.000,918295.00,20506.00,"YAB5352   "
7714,8116,2024-03-16 20:28:53.000,2024-04-24 20:28:53.000,581540.00,41076.00,"IJX4652   "
7715,14409,2024-07-05 16:56:56.000,2025-05-01 16:56:56.000,271164.00,91943.00,"ZWP1665   "
7716,11220,2024-12-29 19:27:10.000,2025-12-24 19:27:10.000,860071.00,97369.00,"LOS2850   "
7717,6487,2024-11-18 09:21:03.000,2025-06-17 09:21:03.000,359108.00,91539.00,"XQE5135   "
7718,18428,2024-06-16 18:32:14.000,2024-09-25 18:32:14.000,200779.00,65218.00,"KZW1161   "
7719,2535,2024-03-04 19:32:27.000,2024-08-03 19:32:27.000,255524.00,19737.00,"UVJ2082   "
7720,7401,2025-02-12 19:47:37.000,2025-07-13 19:47:37.000,823898.00,53897.00,"RIR0336   "
7721,14444,2024-12-22 13:50:33.000,2025-03-17 13:50:33.000,626582.00,65551.00,"GDY8336   "
7722,6122,2025-01-28 20:59:40.000,2025-07-01 20:59:40.000,260852.00,24094.00,"PGC3714   "
7723,6922,2024-11-11 23:55:57.000,2025-09-06 23:55:57.000,555459.00,35046.00,"MRR8806   "
7724,8385,2024-10-08 18:47:27.000,2025-08-15 18:47:27.000,624991.00,46350.00,"EHZ0861   "
7725,16435,2024-06-01 11:15:13.000,2025-02-06 11:15:13.000,353100.00,44606.00,"EGN3384   "
7726,947,2023-10-21 17:57:32.000,2024-10-15 17:57:32.000,927815.00,17398.00,"NWJ2902   "
7727,1468,2024-12-21 16:04:35.000,2025-11-16 16:04:35.000,277529.00,72947.00,"AUI4669   "
7728,15058,2023-04-17 18:18:45.000,2023-09-12 18:18:45.000,766941.00,66301.00,"OBD7554   "
7729,6193,2024-04-27 17:00:00.000,2025-04-01 17:00:00.000,303051.00,81504.00,"ZLH5570   "
7730,12147,2024-10-21 00:41:11.000,2025-01-19 00:41:11.000,783015.00,82264.00,"LUE1564   "
7731,2976,2023-08-30 06:03:27.000,2023-12-26 06:03:27.000,950710.00,46726.00,"SMG1451   "
7732,17170,2025-01-03 20:52:49.000,2025-03-04 20:52:49.000,710598.00,95362.00,"JXI6763   "
7733,1639,2024-09-28 17:25:06.000,2025-07-28 17:25:06.000,576429.00,84279.00,"JPX3434   "
7734,3455,2023-09-24 05:56:50.000,2024-03-13 05:56:50.000,451795.00,18913.00,"ADD4893   "
7735,4095,2023-11-08 00:54:22.000,2023-12-18 00:54:22.000,342923.00,83137.00,"NYB6430   "
7736,7335,2024-05-24 20:29:39.000,2025-03-15 20:29:39.000,858060.00,56913.00,"LDG3039   "
7737,2561,2023-03-22 02:46:09.000,2023-05-25 02:46:09.000,666028.00,40172.00,"GEU1596   "
7738,391,2024-08-06 22:12:19.000,2025-06-04 22:12:19.000,191731.00,67650.00,"JSX0209   "
7739,16486,2024-03-09 04:52:56.000,2024-10-28 04:52:56.000,724249.00,83956.00,"OJP1785   "
7740,9507,2023-05-12 12:54:43.000,2024-04-18 12:54:43.000,754541.00,15030.00,"CQR4413   "
7741,6881,2023-09-20 17:17:53.000,2023-09-25 17:17:53.000,412514.00,71521.00,"SKR3808   "
7742,6527,2024-09-15 02:13:41.000,2025-05-28 02:13:41.000,379298.00,91041.00,"RDJ5671   "
7743,6139,2024-06-15 02:34:33.000,2024-11-04 02:34:33.000,720587.00,69229.00,"UFZ5287   "
7744,542,2024-01-15 07:56:01.000,2024-10-26 07:56:01.000,406427.00,36343.00,"MTS5483   "
7745,14152,2023-05-02 16:49:42.000,2024-05-01 16:49:42.000,676098.00,44544.00,"PET4483   "
7746,10313,2024-10-26 02:24:25.000,2025-08-08 02:24:25.000,333311.00,93929.00,"WJP0906   "
7747,17095,2023-11-02 01:39:29.000,2024-05-10 01:39:29.000,899149.00,72107.00,"QKE3076   "
7748,11571,2024-10-08 07:16:31.000,2025-04-01 07:16:31.000,864050.00,60245.00,"GWB2547   "
7749,15982,2024-08-26 13:59:33.000,2025-05-03 13:59:33.000,200886.00,80443.00,"HII1116   "
7750,13086,2025-01-24 05:15:04.000,2025-06-24 05:15:04.000,470054.00,93701.00,"RGQ0893   "
7751,3371,2023-08-30 11:23:25.000,2024-08-15 11:23:25.000,772599.00,62353.00,"IWT1258   "
7752,8658,2024-06-17 16:32:17.000,2025-01-07 16:32:17.000,516546.00,25760.00,"AVT3921   "
7753,13399,2024-09-20 10:23:55.000,2024-12-05 10:23:55.000,800496.00,25416.00,"EDO6716   "
7754,3339,2025-02-09 08:01:34.000,2025-11-20 08:01:34.000,272019.00,72138.00,"HLY2569   "
7755,10881,2023-12-26 23:46:56.000,2024-01-04 23:46:56.000,392723.00,73500.00,"JVZ9279   "
7756,4244,2023-05-19 06:23:12.000,2023-07-03 06:23:12.000,839141.00,49183.00,"DNV7173   "
7757,7586,2023-07-16 01:33:02.000,2023-10-07 01:33:02.000,502167.00,82583.00,"FHC5699   "
7758,6880,2023-10-30 07:12:09.000,2024-10-16 07:12:09.000,886541.00,61757.00,"UTF3464   "
7759,8601,2024-12-21 12:52:33.000,2025-01-05 12:52:33.000,203278.00,53830.00,"JQG6882   "
7760,17295,2023-05-17 12:58:27.000,2024-02-12 12:58:27.000,734902.00,47491.00,"SYU7610   "
7761,8865,2024-08-17 10:25:27.000,2025-04-29 10:25:27.000,536146.00,55384.00,"GXN3400   "
7762,18196,2024-03-28 10:48:18.000,2024-04-17 10:48:18.000,303499.00,36177.00,"ATL1130   "
7763,4234,2023-04-09 05:40:46.000,2023-06-04 05:40:46.000,551122.00,41640.00,"WOY9684   "
7764,4610,2023-08-03 08:10:20.000,2023-11-15 08:10:20.000,518871.00,26109.00,"CFA0087   "
7765,5860,2024-01-27 03:08:04.000,2024-02-28 03:08:04.000,961182.00,30706.00,"YJC2898   "
7766,5470,2025-03-04 03:35:41.000,2025-11-01 03:35:41.000,182461.00,80700.00,"CXE9189   "
7767,9019,2023-03-28 18:33:38.000,2024-02-21 18:33:38.000,734327.00,65481.00,"VOL5803   "
7768,3181,2023-08-05 03:09:09.000,2023-10-20 03:09:09.000,709709.00,74790.00,"QRT9821   "
7769,16520,2024-10-13 06:17:11.000,2024-12-31 06:17:11.000,474051.00,52205.00,"IDY9636   "
7770,1699,2024-05-21 23:14:22.000,2025-03-10 23:14:22.000,639960.00,44022.00,"SDV8983   "
7771,9845,2025-02-10 19:56:57.000,2025-05-02 19:56:57.000,553588.00,99877.00,"XDL6975   "
7772,11921,2024-08-08 18:04:51.000,2024-12-08 18:04:51.000,958133.00,87398.00,"SXD1877   "
7773,236,2024-05-05 13:15:22.000,2024-09-24 13:15:22.000,429118.00,38843.00,"YUD6975   "
7774,9606,2023-09-22 07:01:50.000,2023-12-25 07:01:50.000,333859.00,17985.00,"QIY3944   "
7775,12682,2024-03-17 16:23:43.000,2024-05-09 16:23:43.000,768371.00,13056.00,"ZKU6799   "
7776,14586,2024-04-11 04:01:31.000,2025-01-25 04:01:31.000,842837.00,45700.00,"EEH3499   "
7777,8522,2023-11-20 23:39:42.000,2024-01-02 23:39:42.000,889514.00,47836.00,"DFH4702   "
7778,8150,2023-10-01 05:07:40.000,2024-01-26 05:07:40.000,943229.00,70389.00,"VMH8572   "
7779,9680,2024-02-25 20:22:40.000,2024-03-22 20:22:40.000,701042.00,16639.00,"NIS6601   "
7780,11200,2023-12-19 17:26:36.000,2024-04-25 17:26:36.000,141193.00,50725.00,"WVY9671   "
7781,8381,2024-10-02 11:36:44.000,2025-02-14 11:36:44.000,876840.00,71219.00,"NKD2212   "
7782,14861,2023-05-17 23:49:17.000,2024-05-14 23:49:17.000,668180.00,79201.00,"NZA6994   "
7783,2267,2024-02-18 20:38:53.000,2024-08-14 20:38:53.000,794970.00,84565.00,"HAR7591   "
7784,7359,2025-03-02 03:08:35.000,2025-10-23 03:08:35.000,645042.00,21514.00,"XWW4657   "
7785,10344,2023-05-08 13:08:02.000,2023-06-20 13:08:02.000,576451.00,20963.00,"VJG9190   "
7786,1196,2024-03-28 15:56:02.000,2024-09-26 15:56:02.000,946286.00,92052.00,"EUS9589   "
7787,13558,2023-08-05 14:20:59.000,2023-09-10 14:20:59.000,137255.00,42091.00,"UBR5511   "
7788,18060,2025-03-08 09:17:47.000,2025-12-11 09:17:47.000,329361.00,72877.00,"ZNJ4096   "
7789,12961,2024-04-18 04:29:27.000,2024-08-09 04:29:27.000,723756.00,58765.00,"OQL2238   "
7790,2177,2023-12-09 12:19:16.000,2024-06-27 12:19:16.000,196601.00,70141.00,"TAZ2075   "
7791,7545,2023-08-06 22:37:28.000,2024-06-16 22:37:28.000,129329.00,87342.00,"NAT9789   "
7792,1539,2023-05-16 08:03:15.000,2023-07-30 08:03:15.000,372557.00,50742.00,"VVY0648   "
7793,6446,2025-01-28 08:03:58.000,2025-07-24 08:03:58.000,141674.00,69447.00,"GDT5234   "
7794,4910,2023-10-22 03:37:13.000,2024-03-27 03:37:13.000,761412.00,12138.00,"ECG9445   "
7795,14476,2023-04-10 05:34:22.000,2023-06-18 05:34:22.000,779221.00,88877.00,"XBU6176   "
7796,18509,2023-04-29 20:11:57.000,2023-11-22 20:11:57.000,852582.00,60257.00,"TXB7270   "
7797,4998,2023-10-06 08:22:42.000,2024-04-03 08:22:42.000,192428.00,18793.00,"EQF6688   "
7798,5391,2024-07-01 04:46:35.000,2025-02-19 04:46:35.000,666100.00,40218.00,"QNS4427   "
7799,17294,2024-01-06 03:28:55.000,2024-01-10 03:28:55.000,524975.00,34617.00,"MDA2007   "
7800,11936,2024-07-17 21:21:43.000,2024-11-02 21:21:43.000,435274.00,81579.00,"UYS2388   "
7801,10884,2023-09-10 07:13:51.000,2023-11-26 07:13:51.000,544220.00,23678.00,"GSR3685   "
7802,13044,2023-09-20 05:04:13.000,2023-11-16 05:04:13.000,660867.00,23642.00,"OKO4355   "
7803,19029,2024-03-18 22:02:02.000,2024-07-08 22:02:02.000,174900.00,29377.00,"QGY5414   "
7804,15798,2023-12-09 18:54:11.000,2024-01-21 18:54:11.000,398311.00,51090.00,"UAW9174   "
7805,14083,2023-09-26 04:55:04.000,2024-09-14 04:55:04.000,119733.00,90109.00,"WDO3173   "
7806,14566,2024-10-07 02:16:33.000,2025-08-11 02:16:33.000,838541.00,33368.00,"FBO4416   "
7807,5232,2024-07-14 20:04:19.000,2024-11-01 20:04:19.000,972708.00,95947.00,"ZEC4119   "
7808,19270,2023-07-14 21:47:01.000,2023-08-25 21:47:01.000,799678.00,52987.00,"RQT2954   "
7809,18322,2023-08-06 04:26:54.000,2023-09-30 04:26:54.000,186793.00,82373.00,"VKX4966   "
7810,12838,2024-08-17 00:10:57.000,2025-06-03 00:10:57.000,764131.00,47889.00,"CNN6985   "
7811,13097,2023-05-06 14:33:16.000,2023-09-18 14:33:16.000,362642.00,31120.00,"BJR8694   "
7812,1500,2023-09-26 21:31:08.000,2024-05-24 21:31:08.000,865820.00,53165.00,"KTJ1436   "
7813,5952,2025-02-11 16:23:46.000,2025-10-18 16:23:46.000,453603.00,91461.00,"RUN8334   "
7814,9707,2023-04-08 08:43:23.000,2023-08-07 08:43:23.000,325043.00,80387.00,"VPR1691   "
7815,5431,2023-12-03 12:28:00.000,2024-03-06 12:28:00.000,933500.00,81007.00,"GKE8844   "
7816,8214,2025-02-16 10:21:05.000,2025-05-29 10:21:05.000,459248.00,39637.00,"AKL0116   "
7817,926,2024-07-28 01:39:07.000,2025-04-15 01:39:07.000,169268.00,58632.00,"SII3344   "
7818,3355,2023-05-04 04:36:11.000,2023-08-14 04:36:11.000,234585.00,94739.00,"LBF9120   "
